Website, Headline, Link
The Guardian,Asia Pacific  'Stand By her': China university students campaign to end period shaming,https://www.theguardian.com/world/2020/nov/09/stand-by-her-china-university-students-campaign-to-end-period-shaming
The Guardian,Australia  Australian politics live: Coalition feels heat over emissions policy as Victoria records no new Covid cases for 10th day,https://www.theguardian.com/australia-news/live/2020/nov/09/australian-politics-live-coalition-feels-heat-over-emissions-policy-after-biden-win
The Guardian,What’s in a name? How the legacy of slavery endures in Tunisia,https://www.theguardian.com/global-development/2020/nov/07/whats-in-a-name-how-the-legacy-of-slavery-endures-in-tunisia
The Guardian,More than 40 fleeing Mozambique violence feared dead after boat sinks,https://www.theguardian.com/global-development/2020/nov/06/more-than-40-fleeing-mozambique-violence-feared-dead-after-boat-sinks
The Guardian,Uganda elections: on the campaign trail with the country’s rudest feminist,https://www.theguardian.com/global-development/2020/nov/06/uganda-elections-on-the-campaign-trail-with-the-countrys-rudest-feminist
The Guardian,Child labour doesn’t have to be exploitation – it gave me life skills,https://www.theguardian.com/global-development/2020/nov/06/child-labour-doesnt-have-to-be-exploitation-it-gave-me-life-skills
The Guardian,Lahore’s metro line opened to fanfare – but what is the real cost of China's 'gift'?,https://www.theguardian.com/global-development/2020/nov/05/lahore-metro-line-opened-to-fanfare-but-what-is-the-real-cost-of-china-gift
The Guardian,Educated urban voters are key to success in a deeply divided America,https://www.theguardian.com/us-news/2020/nov/08/america-deeply-divided-educated-urban-voters
The Guardian,Democrats left to sift through aftermath of ‘blue wave’ that never crested,https://www.theguardian.com/us-news/2020/nov/08/democrats-blue-wave-joe-biden-analysis
The Guardian,Mary Trump on the end of Uncle Donald: all he has now is breaking things,https://www.theguardian.com/us-news/2020/nov/08/mary-trump-on-the-end-of-uncle-donald-all-he-has-now-is-breaking-things
The Guardian,With empathy and humility| Biden sets out to make America sane again,https://www.theguardian.com/us-news/2020/nov/07/joe-biden-victory-speech-donald-trump-kamala-harris
The Guardian,'She's made us proud': Kamala Harris's ancestral village celebrates election win – video,https://www.theguardian.com/us-news/video/2020/nov/08/shes-made-us-proud-kamala-harriss-ancestral-village-celebrates-election-win-video
The Guardian,Boris Johnson congratulates Biden and Harris: 'There is more that unites us than divides us' – video,https://www.theguardian.com/us-news/video/2020/nov/08/boris-johnson-congratulates-biden-and-harris-there-is-more-that-unites-us-than-divides-us-video
The Guardian,'Spread the faith': Biden and Harris victory speeches offer message of unity - video highlights,https://www.theguardian.com/us-news/video/2020/nov/07/how-joe-biden-and-kamala-harris-celebrated-their-election-win-video-report
The Guardian,'We must restore the soul of America': Joe Biden's victory speech in full – video,https://www.theguardian.com/us-news/video/2020/nov/08/joe-biden-election-victory-speech-in-full-video
The Guardian,Scott Morrison congratulates Biden-Harris team on victory over Donald Trump – video,https://www.theguardian.com/us-news/video/2020/nov/08/scott-morrison-congratulates-biden-harris-team-on-victory-over-donald-trump-video
The Guardian,'You chose truth': Kamala Harris's historic victory speech in full – video,https://www.theguardian.com/us-news/video/2020/nov/08/kamala-harris-historic-election-victory-speech-in-full-video
The Guardian,Bernie Sanders offers congratulations to Joe Biden and Kamala Harris – video,https://www.theguardian.com/us-news/video/2020/nov/07/bernie-sanders-congratulates-joe-biden-kamala-harris
The Guardian,NHS England suspends one-to-one nursing for critically ill Covid patients,https://www.theguardian.com/world/2020/nov/08/nhs-england-suspends-one-to-one-nursing-for-critically-ill-covid-patients
The Guardian,Live  Coronavirus live news: global cases pass 50m with highest infections in US| India and Brazil,https://www.theguardian.com/world/live/2020/nov/08/coronavirus-live-news-france-daily-cases-exceed-40000-melbourne-ends-ring-of-steel
The Guardian,How long Covid forced me to confront my past and my identity,https://www.theguardian.com/world/2020/nov/08/how-long-covid-forced-me-to-confront-my-past-and-my-identity
The Guardian,'Very worst of the pandemic' ahead in US with no apparent strategy| experts say,https://www.theguardian.com/world/2020/nov/08/coronavirus-pandemic-trump-biden-strategy-experts
The Guardian,UK scientists seek mutant Covid samples from Danish mink farms,https://www.theguardian.com/world/2020/nov/08/uk-scientists-seek-mutant-covid-samples-from-danish-mink-farms
The Guardian,Mexico's president won't congratulate Biden on election win until legal challenges over,https://www.theguardian.com/world/2020/nov/08/mexicos-president-wont-congratulate-biden-on-election-win-until-legal-challenges-over
The Guardian,‘Crush the fascist vermin’: Belarus opposition summons wartime spirit,https://www.theguardian.com/world/2020/nov/08/crush-the-fascist-vermin-belarus-opposition-summons-wartime-spirit
The Guardian,Ethiopia: reports of heavy casualties in fighting in Tigray,https://www.theguardian.com/world/2020/nov/08/ethiopia-reports-of-heavy-casualties-in-fighting-in-tigray
The Guardian,'Wiped off the map': tiny Italian villages cower from Covid threat,https://www.theguardian.com/world/2020/nov/08/italy-tiny-villages-covid-threat
The Guardian,Could a Covid vaccine bring back normality?,https://www.theguardian.com/world/2020/nov/07/could-a-covid-vaccine-bring-back-normality
RT,Arab world’s first space mission to Mars will reach Red Planet’s orbit in February| ruler of Dubai confirms,https://www.rt.com/news/506105-mars-uae-hope-probe/ 
RT,Joe Biden is no empty sheet| may well return to warmongering polices waged by US before 2016 – former OSCE vice-president to RT,https://www.rt.com/news/506128-biden-trump-foreign-wars-wimmer/ 
RT,Nobel prize winner up to no good? Ethiopia’s PM reshuffles key officials as ‘rebel’region vows to fight until govt ready to talk,https://www.rt.com/news/506126-ethiopia-tigray-region-conflict/ 
RT,Two magic words rouse teen from 62-day coma… ‘chicken fillet’,https://www.rt.com/news/506116-teen-wakes-coma-chicken-fillet/ 
RT,Evo Morales says ‘Trump’s defeat is defeat of racist policies’ as he prepares to return to Bolivia from self-exile,https://www.rt.com/news/506086-morales-comment-trump-defeat/ 
RT,Joe Biden is no empty sheet| may well return to warmongering polices waged by US before 2016 – former OSCE vice-president to RT,https://www.rt.com/news/506128-biden-trump-foreign-wars-wimmer/ 
RT,Nobel prize winner up to no good? Ethiopia’s PM reshuffles key officials as ‘rebel’region vows to fight until govt ready to talk,https://www.rt.com/news/506126-ethiopia-tigray-region-conflict/ 
RT,Two magic words rouse teen from 62-day coma… ‘chicken fillet’,https://www.rt.com/news/506116-teen-wakes-coma-chicken-fillet/ 
RT,Arab world’s first space mission to Mars will reach Red Planet’s orbit in February| ruler of Dubai confirms,https://www.rt.com/news/506105-mars-uae-hope-probe/ 
RT,Hellish planet has lava oceans| supersonic winds and scorching vaporized rock downpours,https://www.rt.com/news/506104-hell-planet-lava-vaporized-rock/ 
RT,Thai police fire water cannon at protesters demonstrating over government’s reform proposals (VIDEO),https://www.rt.com/news/506103-thailand-protests-water-cannon/ 
RT,Lebanon’s Bassil says his refusal to break ties with Hezbollah led to ‘unjust & politicized’ US sanctions,https://www.rt.com/news/506087-lebanon-us-sanctions-hezbollah/ 
RT,Evo Morales says ‘Trump’s defeat is defeat of racist policies’ as he prepares to return to Bolivia from self-exile,https://www.rt.com/news/506086-morales-comment-trump-defeat/ 
RT,‘Ugly face of liberal democracy’: Iran’s Khamenei jeers at highly contentious US presidential election,https://www.rt.com/news/506069-khamenei-us-election-iran/ 
RT,European leaders congratulate Joe Biden| after media count declares him victorious in US presidential election,https://www.rt.com/news/506048-world-leaders-congratulate-biden/ 
RT,No face masks or social distancing as thousands protest Covid-19 lockdown in Germany’s Leipzig (VIDEOS),https://www.rt.com/news/506034-leipzing-anti-lockdown-protest-coronavirus/ 
RT,French muslims enraged by Borat bus posters featuring mankini-clad character wearing ‘Allah’ ring,https://www.rt.com/news/506030-borat-ad-allah-muslim-anger-france/ 
RT,Keiser Report,https://www.rt.com/shows/keiser-report/ 
RT,The smug industrial complex loses (E1616),https://www.rt.com/shows/keiser-report/505883-smug-industrial-complex-loses/
RT,CrossTalk,https://www.rt.com/shows/crosstalk/ 
RT,CrossTalk| QUARANTINE EDITION: After the election| now what?,https://www.rt.com/shows/crosstalk/505733-after-election-trump-biden/
RT,So we’re racist because Biden didn’t get a landslide victory? That just shows how much the elite and the media hate Americans,https://www.rt.com/op-ed/505856-racist-biden-landslide-victory/
RT,US’ seal of approval for jihadist terrorist group is designed to cause chaos and unrest in China,https://www.rt.com/op-ed/505863-jihadist-terror-pompeo-china/
RT,Streamlining sanctions against ‘rogue’ EU nations| European Commission bullies them into surrendering their sovereignty for money,https://www.rt.com/op-ed/505793-poland-hungary-rogue-eu-commission/
RT,Woke witch-finders hunt actual witches over offending the disabled in the latest adaptation of Roald Dahl’s classic,https://www.rt.com/op-ed/505771-witches-roald-dahl-woke/
Wall Street Journal,Belarusian Leader Resists Efforts to Unseat Him,https://www.wsj.com/articles/belarusian-leader-resists-efforts-to-unseat-him-11604851697
Wall Street Journal,Alleged Torture Victims Target U.S. Property Assets of Libyan Commander,https://www.wsj.com/articles/alleged-torture-victims-target-u-s-property-assets-of-libyan-commander-11604840401
Wall Street Journal,World Leaders Ready Themselves for a Biden Presidency,https://www.wsj.com/articles/world-leaders-ready-themselves-for-a-biden-presidency-11604798959
Wall Street Journal,Myanmar Holds Election as Transition to Democracy Faces Hurdles,https://www.wsj.com/articles/myanmar-holds-election-as-transition-to-democracy-faces-hurdles-11604808264
Wall Street Journal,Tropical Storm Eta Heads for Cuba| Leaving Disaster in Its Wake,https://www.wsj.com/articles/tropical-storm-eta-heads-for-cuba-leaving-disaster-in-its-wake-11604783574
Wall Street Journal,Russia’s Covid Surge Exacts a Heavy Toll on Its Emergency Responders,https://www.wsj.com/articles/russias-covid-surge-exacts-a-heavy-toll-on-its-emergency-responders-11604754001
Wall Street Journal,Even One Case of the Coronavirus Is Too Many in Some Parts of the World,https://www.wsj.com/articles/as-coronavirus-surges-in-u-s-and-europe-some-other-places-see-even-one-case-as-too-many-11604399645?mod=world_major_1_pos1
Wall Street Journal,Pakistan to Strengthen Its Control Over a Disputed Part of Kashmir ,https://www.wsj.com/articles/pakistan-to-strengthen-its-control-over-a-disputed-part-of-kashmir-11604324701?mod=world_major_1_pos2
Wall Street Journal,Pompeo Ends China-Knocking Tour of Asia With Stop in Vietnam ,https://www.wsj.com/articles/pompeo-ends-asia-tour-aimed-at-countering-china-with-vietnam-stop-11604045096?mod=world_major_1_pos3
Wall Street Journal,French Lockdown Deems Pots Essential| but Not Silverware ,https://www.wsj.com/articles/in-lockdown-france-says-pots-and-pans-are-essentialbut-not-silverware-11604745001?mod=world_major_1_pos4
Wall Street Journal,Why Italy’s Bergamo| a Symbol of the Covid-19 Pandemic| Fares Better Now,https://www.wsj.com/articles/bergamo-symbol-of-italys-covid-19-tragedy-in-spring-fares-better-now-11604671200?mod=world_major_1_pos5
Wall Street Journal,Azerbaijan Makes Gains in Conflict With Armenia| Setting Back Peace Efforts,https://www.wsj.com/articles/azerbaijan-makes-gains-in-conflict-with-armenia-setting-back-peace-efforts-11604683127?mod=world_major_1_pos6
Wall Street Journal,U.S. Sanctions Lebanese Politician in Effort to Undermine Hezbollah| Rein in Corruption,https://www.wsj.com/articles/u-s-sanctions-top-pro-hezbollah-politician-gebran-bassil-on-corruption-allegations-11604677245?mod=world_major_1_pos7
Wall Street Journal,‘We’ve Lost Our Country’: Lebanese Flee Imploding Economy,https://www.wsj.com/articles/weve-lost-our-country-lebanese-flee-an-imploding-economy-11604324182?mod=world_major_1_pos8
Wall Street Journal,Israel’s Second Lockdown Seems to Be Working Better Than Its First,https://www.wsj.com/articles/israels-second-lockdown-seems-to-be-working-better-than-its-first-11604235601?mod=world_major_1_pos9
Wall Street Journal,Ivory Coast’s President Wins Controversial Third Term| Sparking Violence Fears,https://www.wsj.com/articles/ivory-coasts-president-wins-third-term-sparking-violence-fears-11604398601?mod=world_major_2_pos1
Wall Street Journal,Ethiopia Deploys Military to Restive Region| Threatening Country’s Stability,https://www.wsj.com/articles/ethiopia-deploys-military-to-restive-region-threatening-countrys-stability-11604497037?mod=world_major_2_pos2
Wall Street Journal,Tanzanian President Wins in Widely Disputed Landslide ,https://www.wsj.com/articles/tanzanian-president-wins-in-widely-disputed-landslide-11604141717?mod=world_major_2_pos3
Wall Street Journal,U.S. Citizen Was Turned Away After Seeking Refuge in Consulate in Hong Kong ,https://www.wsj.com/articles/u-s-citizen-says-he-was-turned-away-after-seekingrefugein-u-s-consulate-in-hong-kong-11604863457?mod=world_major_2_pos4
Wall Street Journal,China Exports Roar Ahead; Trade Surplus With U.S.| World Widens ,https://www.wsj.com/articles/china-exports-roar-ahead-trade-surplus-with-u-s-world-widens-11604725309?mod=world_major_2_pos5
Wall Street Journal,China Irate After U.S. Removes ‘Terrorist’ Label From Separatist Group,https://www.wsj.com/articles/china-irate-after-u-s-removes-terrorist-label-from-separatist-group-11604661868?mod=world_major_2_pos6
Wall Street Journal,Two Dead in Quebec City Stabbing Rampage,https://www.wsj.com/articles/two-dead-in-quebec-city-stabbing-rampage-11604246410?mod=world_major_2_pos7
Wall Street Journal,Covid-19 Cases Jump in Canada| Prompting New Restrictions ,https://www.wsj.com/articles/covid-19-cases-jump-in-canada-prompting-new-restrictions-11601417303?mod=world_major_2_pos8
Wall Street Journal,Trudeau Pivots From Scandal With Rebuild of Canadian Economy,https://www.wsj.com/articles/justin-trudeau-pivots-from-scandal-with-rebuild-of-canadian-economy-11600889835?mod=world_major_2_pos9
Wall Street Journal,Eta Heads Toward Florida After Leaving Cuba     ,https://www.wsj.com/articles/tropical-storm-eta-heads-toward-florida-after-leaving-cuba-11604863885?mod=world_minor_pos1
Wall Street Journal,Tropical Depression Eta Brings Devastation to Central America ,https://www.wsj.com/articles/tropical-depression-eta-brings-devastation-to-honduras-11604613390?mod=world_minor_pos2
Wall Street Journal,Honduras Extends State of Alert as Tropical Storm Eta Hits ,https://www.wsj.com/articles/honduras-extends-state-of-alert-as-tropical-storm-eta-hits-11604523427?mod=world_minor_pos3
Wall Street Journal,Biden| Harris Speak to the Nation After Winning 2020 Election,https://www.wsj.com/video/biden-harris-speak-to-the-nation-after-winning-2020-election/D6038E4F-5964-461A-A686-76176BF2D642.html?mod=world_minor_pos4
Wall Street Journal,Storm Eta Brings Death and Devastation to Central America ,https://www.wsj.com/video/storm-eta-brings-death-and-devastation-to-central-america/B83D9411-7BAF-4ED3-A2A0-CBE808F0C32C.html?mod=world_minor_pos5
Wall Street Journal,The Critical Coronavirus-Busting Therapies| Explained,https://www.wsj.com/video/the-critical-coronavirus-busting-therapies-explained/B2AC0604-723D-4C6E-AF7A-E391BACC2CBA.html?mod=world_minor_pos6
Wall Street Journal,Evidence of PPP Fraud Mounts| Officials Say,https://www.wsj.com/articles/ppp-was-a-fraudster-free-for-all-investigators-say-11604832072
Wall Street Journal,Biden Wins the 2020 Presidential Election: Here’s What Happens Next,https://www.wsj.com/articles/joe-biden-wins-the-2020-presidential-election-what-happens-next-11604772736
Wall Street Journal,Joe Biden Vows to Unite America as President,https://www.wsj.com/articles/joe-biden-wins-2020-presidential-election-ap-says-11604766914
Wall Street Journal,World Leaders Ready Themselves for a Biden Presidency,https://www.wsj.com/articles/world-leaders-ready-themselves-for-a-biden-presidency-11604798959
Wall Street Journal,Opinion: If He Loses| Trump Will Concede Gracefully,https://www.wsj.com/articles/if-he-loses-trump-will-concede-gracefully-11604772109
Wall Street Journal,Trump vs. Biden: Why the Election Results Are So Close,https://www.wsj.com/video/trump-vs-biden-why-the-election-results-are-so-close/8870BFA0-BED5-4646-AE57-9B1E5894E16F.html
Wall Street Journal,Protesters Take to the Streets as Vote Count Continues,https://www.wsj.com/video/protesters-take-to-the-streets-as-vote-count-continues/F4467B63-6D6A-420A-A7C6-9B355EB64408.html
Wall Street Journal,Election Update: Biden Wins Michigan| Trump Opens Legal Battles,https://www.wsj.com/video/election-update-biden-wins-michigan-trump-opens-legal-battles/ECD9BEED-315E-4A11-94DD-475E68438AAB.html
Wall Street Journal,Trump Campaign Files Michigan Lawsuit While Protesters Try to Stop Ballot Count,https://www.wsj.com/video/trump-campaign-files-michigan-lawsuit-while-protesters-try-to-stop-ballot-count/18D8F89D-9F0A-4EC7-8871-C453EAC5F0C5.html
Wall Street Journal,Storm Eta Brings Death and Devastation to Central America,https://www.wsj.com/video/storm-eta-brings-death-and-devastation-to-central-america/B83D9411-7BAF-4ED3-A2A0-CBE808F0C32C.html
